Gene,Sample_01-a01va,Sample_02-a01vb,Sample_03-a01vc,Sample_04-a01ca,Sample_05-a01cb,Sample_06-a01cc,Sample_07-a02vb,Sample_08-a02vc,Sample_09-a02ca,Sample_10-a02cb,Sample_11-a02cc,Sample_12-a04va,Sample_13-a04vb,Sample_14-a04vc,Sample_15-a04ca,Sample_16-a04cb,Sample_17-a04cc,Sample_18-a05va,Sample_19-a05vb,Sample_20-a05vc,Sample_21-a05ca,Sample_22-a05cb,Sample_23-a05cc,Sample_24-a06ca,Sample_25-a06cb,Sample_26-a07va,Sample_27-a07vb,Sample_28-a07vc,Sample_29-a07ca,Sample_30-a07cb,Sample_31-a07cc,Sample_32-a08va,Sample_33-a08vb,Sample_34-a08vc,Sample_35-a08ca,Sample_36-a08cc,Sample_37-a09va,Sample_38-a09vb,Sample_39-a09vc,Sample_40-a09ca,Sample_41-a09cb,Sample_42-a09cc,Sample_43-a10va,Sample_44-a10vb,Sample_45-a10vc,Sample_46-a10ca,Sample_47-a10cb,Sample_48-a10cc,Sample_49-a12va,Sample_50-a12vb,Sample_51-a13va,Sample_52-a13vb,Sample_53-a13vc,Sample_54-a13ca,Sample_55-a13cb,Sample_56-a13cc,Sample_57-a14va,Sample_58-a14vb,Sample_59-a14vc,Sample_60-a14ca,Sample_61-a14cb,Sample_62-a14cc,Sample_63-a17va,Sample_64-a17vb,Sample_65-a17vc,Sample_66-a17ca,Sample_67-a17cb,Sample_68-a17cc,Sample_69-arva,Sample_70-arvb,Sample_71-arvc,Sample_72-arca,Sample_73-arcb,Sample_74-arcc
PkV-RF01_g369,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,3,7,0,0,0,0,0,18,14,12,0,0,0,50,48,19,0,0,24,37,7,0,0,0,44,27,30,0,0,0,33,49,63,33,23,0,0,0,36,54,52,0,0,0,31,36,25,0,0,0,0,0,0,0,0,0
PkV-RF01_g370,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,11,3,0,0,0,0,0,3,16,16,0,0,0,22,33,16,0,0,24,25,16,0,0,0,22,11,46,0,0,0,28,47,45,54,20,0,0,0,27,11,29,0,0,0,18,19,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g371,0,0,0,0,0,0,0,0,0,0,0,17,21,16,0,0,0,28,29,45,0,0,0,0,0,33,80,47,0,0,0,90,141,60,0,0,50,109,56,0,0,0,78,70,91,0,0,0,102,164,166,105,55,0,0,0,85,122,128,0,0,0,87,147,77,0,0,0,0,0,0,0,0,0
PkV-RF01_g372,0,0,0,0,0,0,0,0,0,0,0,292,263,93,0,0,0,558,831,972,0,0,0,0,1,615,1085,708,0,0,0,1281,1413,567,0,0,581,879,418,0,0,2,660,527,746,0,0,0,426,613,504,396,343,0,0,0,313,381,489,0,0,0,772,779,590,0,0,0,0,1,0,0,0,0
PkV-RF01_g373,0,0,0,0,0,0,0,0,0,0,0,55,49,15,0,0,0,56,105,98,0,0,0,0,0,49,116,48,0,0,0,65,114,36,0,0,38,58,19,0,0,0,40,31,61,0,0,0,31,34,43,53,29,0,0,0,59,25,51,0,0,0,113,91,75,0,0,0,0,0,0,0,0,0
PkV-RF01_g374,0,0,0,0,0,0,0,0,0,0,0,32,32,10,0,0,0,19,48,38,0,0,0,0,0,22,49,14,0,0,0,47,47,22,0,0,21,32,12,0,0,0,14,9,33,0,0,0,11,27,23,30,13,0,0,0,28,13,17,0,0,0,59,40,42,0,0,0,0,0,0,0,0,0
PkV-RF01_g375,0,0,0,0,0,0,0,4,0,0,0,15,5,3,0,0,0,15,32,45,0,0,0,0,0,26,94,38,0,0,0,73,115,29,0,0,61,45,29,0,0,0,62,51,50,0,0,0,47,97,50,94,27,0,0,0,58,62,56,0,0,0,56,60,42,0,0,0,0,0,0,0,0,0
PkV-RF01_g376,0,0,0,0,0,0,0,0,0,0,0,17,9,3,0,0,0,20,12,20,0,0,0,0,0,10,36,21,0,0,0,46,47,18,0,0,32,35,13,0,0,1,61,23,44,0,0,0,36,80,54,76,30,0,0,0,30,36,55,0,0,0,46,55,33,0,0,0,0,0,0,0,0,0
PkV-RF01_g377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,2,5,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,2,8,2,19,3,0,0,0,10,8,5,0,0,0,4,2,7,0,0,0,0,0,0,0,0,0
PkV-RF01_g378,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,6,15,16,0,0,0,0,0,5,30,11,0,0,0,32,31,14,0,0,14,30,7,0,0,0,17,10,23,0,0,0,8,42,27,33,11,0,0,0,45,22,21,0,0,0,14,20,12,0,0,0,0,0,0,0,0,0
PkV-RF01_g379,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,5,7,0,0,0,0,0,5,7,6,0,0,0,7,14,8,0,0,8,12,8,0,0,0,3,3,17,0,0,0,11,21,10,13,4,0,0,0,6,9,12,0,0,0,5,14,5,0,0,0,1,0,0,0,0,0
PkV-RF01_g380,0,0,0,0,0,0,0,2,0,0,0,22,26,6,0,0,0,21,33,58,0,0,0,0,0,18,29,28,0,0,0,52,73,31,0,0,31,61,14,0,0,0,39,13,40,0,0,0,36,76,66,69,29,0,0,0,68,86,51,0,0,0,62,95,64,0,0,0,0,0,0,0,0,0
PkV-RF01_g381,0,0,0,0,0,0,1,2,0,0,0,37,39,18,0,0,0,28,39,72,0,0,0,0,0,22,51,35,0,0,0,54,72,32,0,0,25,53,13,0,0,0,23,17,52,0,0,0,29,47,45,48,11,0,0,0,28,28,39,0,0,0,82,97,63,0,0,0,0,0,0,0,0,0
PkV-RF01_g382,0,0,0,0,0,0,0,0,0,0,0,13,12,2,0,0,0,29,31,23,0,0,0,0,0,44,51,35,0,0,0,81,104,51,0,0,64,89,31,0,0,0,80,60,80,0,0,0,80,139,106,108,49,0,0,0,74,79,106,0,0,0,62,85,57,0,0,0,0,0,0,0,0,0
PkV-RF01_g383,0,0,0,0,0,0,0,0,0,0,0,4,9,4,0,0,0,5,17,22,0,0,0,0,0,22,18,16,0,0,0,54,71,18,0,0,41,53,12,0,0,0,38,17,39,0,0,0,63,88,69,44,36,0,0,0,52,56,43,0,0,0,37,41,22,0,0,0,0,0,0,0,0,0
PkV-RF01_g384,0,0,0,0,0,0,0,0,0,0,0,27,47,13,0,0,0,102,111,159,0,0,0,0,0,233,451,313,0,0,0,934,916,329,0,0,461,931,307,0,0,0,697,521,723,0,0,0,1022,1257,1259,812,660,0,0,0,529,1142,950,0,0,0,746,902,524,0,0,0,0,0,0,0,0,0
PkV-RF01_g385,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,13,23,0,0,0,0,0,24,47,23,0,0,0,91,92,32,0,0,52,83,19,0,0,0,73,57,93,0,0,0,96,140,113,98,54,0,0,0,63,95,121,0,0,0,69,75,59,0,0,0,0,0,0,0,0,0
PkV-RF01_g386,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,15,38,28,0,0,0,0,0,47,116,60,0,0,0,216,215,100,0,0,150,169,62,0,0,1,201,84,158,0,0,0,205,347,400,275,150,0,0,0,182,318,235,0,0,0,111,185,110,0,0,0,0,0,0,0,0,0
PkV-RF01_g387,0,0,0,0,0,0,0,1,0,0,0,3,7,0,0,0,0,6,9,4,0,0,0,0,0,6,14,6,0,0,0,8,19,3,0,0,11,17,10,0,0,0,15,7,14,0,0,0,3,9,13,18,4,0,0,0,16,4,18,0,0,0,12,17,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
PkV-RF01_g389,0,0,0,0,0,0,0,0,0,0,0,23,19,7,0,0,0,23,59,49,0,0,0,0,0,20,63,48,0,0,0,71,94,22,0,0,53,40,27,0,0,0,35,50,48,0,0,0,19,42,35,46,26,0,0,0,27,31,26,0,0,0,47,65,35,0,0,0,0,0,0,0,0,0
PkV-RF01_g390,0,0,0,0,0,0,0,0,0,0,0,22,21,9,0,0,0,30,47,75,0,0,0,0,0,35,103,63,0,0,0,88,121,56,0,0,48,76,40,0,0,1,42,45,48,0,0,0,27,60,61,50,29,0,0,0,29,22,20,0,0,0,68,50,28,0,0,0,0,0,0,0,0,0
PkV-RF01_g391,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,7,5,0,0,0,0,0,2,15,1,0,0,0,12,9,4,0,0,15,15,9,0,0,0,19,4,7,0,0,0,13,37,31,18,8,0,0,0,21,22,21,0,0,0,8,16,20,0,0,0,0,0,0,0,0,0
PkV-RF01_g392,0,0,0,0,0,0,0,1,0,0,0,24,32,9,0,0,0,32,56,50,0,0,0,0,0,40,102,57,0,0,0,142,153,46,0,0,81,96,39,0,0,0,124,74,130,0,0,0,123,200,196,192,94,0,0,0,89,138,165,0,0,0,141,175,96,0,0,0,0,0,0,0,0,0
PkV-RF01_g393,0,0,0,0,0,0,0,0,0,0,0,11,11,2,0,0,0,13,24,42,0,0,0,0,0,44,79,49,0,0,0,102,160,49,0,0,66,128,50,0,0,0,119,58,110,0,0,0,172,185,240,119,104,0,0,0,84,150,167,0,0,0,121,140,96,0,0,0,0,0,0,0,0,0
PkV-RF01_g394,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,14,21,28,0,0,0,0,0,32,53,44,0,0,0,109,132,50,0,0,81,191,47,0,0,0,127,71,119,0,0,0,140,204,223,152,126,0,0,0,119,209,172,0,0,0,153,146,103,0,0,0,3,0,5,0,0,0
PkV-RF01_g395,12,4,5,0,0,0,47,122,0,0,0,733,956,344,0,0,0,578,886,1045,0,0,0,0,0,281,691,406,0,0,0,579,697,289,0,0,241,526,163,0,0,4,262,228,359,0,0,0,329,477,603,387,261,0,0,0,389,613,588,0,0,0,1689,2534,1301,0,0,0,0,0,0,0,0,0
PkV-RF01_g396,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3,5,0,0,0,0,0,3,16,4,0,0,0,7,7,4,0,0,9,7,5,0,0,0,9,10,14,0,0,0,7,27,26,29,12,0,0,0,19,6,27,0,0,0,19,17,20,0,0,0,0,0,0,0,0,0
PkV-RF01_g397,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,3,7,0,0,0,0,0,8,5,13,0,0,0,5,5,5,0,0,4,5,9,0,0,0,6,1,10,0,0,0,7,4,36,29,4,0,0,0,27,22,37,0,0,0,26,20,15,0,0,0,0,0,0,0,0,0
PkV-RF01_g398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,9,10,0,0,0,0,0,8,19,8,0,0,0,40,37,11,0,0,12,16,14,0,0,0,29,16,21,0,0,0,24,48,64,43,18,0,0,0,31,36,38,0,0,0,23,27,10,0,0,0,0,0,0,0,0,0
PkV-RF01_g399,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,12,9,0,0,0,0,0,5,11,2,0,0,0,22,10,6,0,0,4,7,3,0,0,3,5,9,8,0,0,0,9,15,9,23,5,0,0,0,10,3,12,0,0,0,8,12,6,0,0,0,0,0,0,0,0,0
PkV-RF01_g400,0,0,0,0,0,0,0,0,0,0,0,8,11,2,0,0,0,10,18,18,0,0,0,0,0,2,19,14,0,0,0,29,38,14,0,0,18,30,9,0,0,0,20,9,30,0,0,0,49,45,56,46,18,0,0,0,22,52,43,0,0,0,28,36,30,0,0,0,0,0,0,0,0,0
PkV-RF01_g401,0,0,0,0,0,0,0,0,0,0,0,16,20,5,0,0,0,16,42,23,0,0,0,0,0,25,32,27,0,0,0,46,53,27,0,0,40,39,14,0,0,0,24,27,24,0,0,0,22,56,54,103,19,0,0,0,29,18,42,0,0,0,51,32,28,0,0,0,0,0,0,0,0,0
PkV-RF01_g402,0,0,0,0,0,0,0,0,0,0,0,44,29,17,0,0,0,83,95,135,0,0,0,0,0,249,462,296,0,0,0,833,992,356,0,0,607,878,412,0,0,0,810,521,932,0,0,0,1156,1839,1792,1511,811,0,0,0,1024,1420,1392,0,0,0,812,939,700,0,0,0,3,0,0,0,0,0
PkV-RF01_g403,0,0,0,0,0,0,0,0,0,0,0,9,5,2,0,0,0,8,8,14,0,0,0,0,0,2,11,6,0,0,0,6,14,3,0,0,4,4,0,0,0,0,4,5,11,0,0,0,1,5,3,65,3,0,0,0,44,9,3,0,0,0,11,19,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g404,0,0,0,0,0,0,0,0,0,0,0,135,187,64,0,0,0,137,219,235,0,0,0,0,0,107,211,194,0,0,0,289,307,122,0,0,98,196,84,0,0,0,124,107,156,0,0,0,115,171,205,150,77,0,0,0,115,149,152,0,0,0,316,400,207,0,0,0,0,2,0,0,0,0
PkV-RF01_g405,0,0,0,0,0,0,0,0,0,0,0,26,30,9,0,0,0,25,46,48,0,0,0,0,0,13,47,24,0,0,0,34,56,25,0,0,21,34,7,0,0,0,23,18,28,0,0,0,7,30,29,30,14,0,0,0,26,25,22,0,0,0,52,62,37,0,0,0,0,1,0,0,0,0
PkV-RF01_g406,0,0,0,0,0,0,0,1,0,0,0,3,12,2,0,0,0,3,13,22,0,0,0,0,0,4,12,2,0,0,0,17,15,0,0,0,2,4,5,0,0,0,12,2,8,0,0,0,6,11,7,16,1,0,0,0,1,7,6,0,0,0,20,15,13,0,0,0,0,0,0,0,0,0
PkV-RF01_g407,0,0,0,0,0,0,10,16,0,0,0,550,644,234,0,0,0,434,776,1011,0,0,0,0,0,358,694,474,0,0,0,734,903,402,0,0,377,640,275,0,0,0,364,328,581,0,0,0,352,469,436,306,247,0,0,0,272,395,441,0,0,0,1240,1547,941,0,0,0,0,0,0,0,0,0
PkV-RF01_g408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,6,9,6,0,0,0,2,7,5,0,0,6,13,3,0,0,0,5,4,15,0,0,0,2,22,14,29,3,0,0,0,17,13,5,0,0,0,11,8,4,0,0,0,0,0,0,0,0,0
PkV-RF01_g409,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,0,0,9,20,26,0,0,0,0,0,15,41,41,0,0,0,157,110,47,0,0,49,72,41,0,0,0,79,83,106,0,0,0,83,136,139,94,75,0,0,0,97,88,116,0,0,0,98,108,90,0,0,0,0,0,0,0,0,0
PkV-RF01_g410,0,0,0,0,0,0,0,0,0,0,0,92,85,27,0,0,0,101,157,167,0,0,0,0,0,72,174,110,0,0,0,198,189,100,0,0,79,191,55,0,0,0,103,81,157,0,0,0,119,149,177,119,81,0,0,0,101,130,150,0,0,0,264,289,157,0,0,0,0,0,0,0,0,0
PkV-RF01_g411,0,0,0,0,0,0,0,0,0,0,0,23,24,3,0,0,0,19,34,37,0,0,0,0,0,6,55,25,0,0,0,30,48,10,0,0,13,17,13,0,0,0,12,15,22,0,0,0,9,22,7,12,6,0,0,0,15,5,15,0,0,0,46,51,40,0,0,0,0,0,0,0,0,0
PkV-RF01_g412,0,0,0,0,0,0,0,0,0,0,0,14,16,7,0,0,0,12,23,31,0,0,0,0,0,7,20,19,0,0,0,18,30,8,0,0,22,9,13,0,0,0,19,14,20,0,0,0,10,24,18,68,17,0,0,0,36,18,22,0,0,0,32,22,29,0,0,0,0,0,0,0,0,0
PkV-RF01_g413,0,0,0,0,0,0,0,1,0,0,0,54,111,31,0,0,0,52,110,123,0,0,0,0,0,59,95,61,0,0,0,163,157,42,0,0,57,111,32,0,0,0,60,62,66,0,0,0,84,121,131,103,45,0,0,0,72,71,111,0,0,0,196,223,143,0,0,0,0,0,0,0,0,0
PkV-RF01_g414,0,0,0,0,0,0,1,0,0,0,0,18,30,24,0,0,0,30,73,62,0,0,0,0,0,48,103,53,0,0,0,123,175,66,0,0,95,151,51,0,0,0,101,78,97,0,0,0,97,140,152,177,68,0,0,0,96,114,146,0,0,0,133,138,88,0,0,0,3,0,0,0,0,0
PkV-RF01_g415,0,0,0,0,0,0,0,0,0,0,0,13,15,8,0,0,0,12,35,16,0,0,0,0,0,13,29,21,0,0,0,37,41,25,0,0,16,37,6,0,0,0,16,11,30,0,0,0,20,53,37,46,14,0,0,0,28,24,41,0,0,0,17,28,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g416,0,0,0,0,0,0,0,0,0,0,0,11,20,3,0,0,0,22,35,30,0,0,0,0,0,6,42,19,0,0,0,43,79,27,0,0,26,55,17,0,0,0,31,30,38,0,0,0,36,63,79,77,15,0,0,0,41,24,38,0,0,0,45,26,44,0,0,0,0,0,0,0,0,0
PkV-RF01_g417,0,0,0,0,0,0,0,0,0,0,0,11,13,1,0,0,0,29,46,65,0,0,0,0,0,160,305,160,0,0,0,449,445,210,0,0,350,391,156,0,0,0,495,281,473,0,0,0,433,992,889,927,368,0,0,0,500,618,728,0,0,0,404,451,289,0,0,0,0,0,0,0,0,0
PkV-RF01_g418,0,0,0,0,0,0,0,0,0,0,0,86,99,24,0,0,0,87,109,150,0,0,0,0,0,77,195,76,0,0,0,219,311,119,0,0,134,214,89,0,0,0,156,102,215,0,0,0,161,241,251,181,109,0,0,0,152,135,181,0,0,0,241,285,164,0,0,0,0,0,0,0,0,0
PkV-RF01_g419,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,2,3,2,0,0,3,3,2,0,0,0,5,2,7,0,0,0,0,6,11,60,1,0,0,0,35,6,8,0,0,0,2,13,1,0,0,0,0,0,0,0,0,0
PkV-RF01_g420,0,0,0,0,0,0,0,0,0,0,0,15,17,4,0,0,0,14,32,22,0,0,0,0,0,15,32,12,0,0,0,20,25,8,0,0,16,7,18,0,0,0,21,0,25,0,0,0,5,13,11,36,8,0,0,0,19,3,11,0,0,0,16,24,25,0,0,0,0,0,0,0,0,0
PkV-RF01_g421,0,0,0,0,0,0,0,0,0,0,0,142,190,71,0,0,0,196,286,361,0,0,0,0,0,164,330,229,0,0,0,388,436,170,0,0,190,263,120,0,0,1,166,147,218,0,0,0,130,175,151,201,105,0,0,0,143,122,169,0,0,0,340,382,230,0,0,0,0,0,0,0,0,0
PkV-RF01_g422,0,0,0,0,0,0,2,1,0,0,0,22,16,5,0,0,0,15,30,22,0,0,0,0,0,3,23,5,0,0,0,15,14,6,0,0,3,10,3,0,0,0,8,12,8,0,0,0,4,14,6,15,10,0,0,0,7,2,8,0,0,0,19,29,33,0,0,0,0,0,0,0,0,0
PkV-RF01_g423,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,0,0,0,0,0,2,5,0,0,0,0,12,8,11,0,0,7,11,4,0,0,0,7,4,13,0,0,0,8,31,9,36,7,0,0,0,22,8,15,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0
PkV-RF01_g424,0,0,0,0,0,0,0,0,0,0,0,13,8,5,0,0,0,4,19,11,0,0,0,0,0,5,13,4,0,0,0,12,9,7,0,0,5,9,1,0,0,0,8,15,9,0,0,0,1,6,6,5,7,0,0,0,9,3,9,0,0,0,19,29,19,0,0,0,0,0,0,0,0,0
PkV-RF01_g425,0,0,0,0,0,0,0,0,0,0,0,9,13,6,0,0,0,12,17,13,0,0,0,0,0,9,27,11,0,0,0,17,28,18,0,0,18,15,8,0,0,0,12,11,24,0,0,0,8,25,12,63,12,0,0,0,28,10,22,0,0,0,20,24,17,0,0,0,0,0,0,0,0,0
PkV-RF01_g426,0,0,0,0,0,0,0,1,0,0,0,22,17,5,0,0,0,34,48,52,0,0,0,0,0,53,111,52,0,0,0,120,144,42,0,0,87,108,42,0,0,0,97,76,131,0,0,0,99,161,166,167,97,0,0,0,119,101,151,0,0,0,103,122,66,0,0,0,0,0,2,0,0,0
PkV-RF01_g427,0,0,0,0,0,0,0,0,0,0,0,100,131,34,0,0,0,518,802,912,0,0,0,0,0,931,1524,1051,0,0,0,2105,2288,1050,0,0,981,1734,715,0,0,3,1187,956,1536,0,0,0,875,1431,1372,991,691,0,0,0,600,1086,1064,0,0,0,1176,1175,766,0,0,0,0,0,0,0,0,0
PkV-RF01_g428,0,0,0,0,0,0,0,0,0,0,0,88,129,40,0,0,0,467,627,885,0,0,0,0,0,1043,1354,899,0,0,0,1832,2339,1071,0,0,1049,1434,679,0,0,4,1281,991,1481,0,0,0,946,1788,1463,1445,692,0,0,0,1022,1080,1240,0,0,0,1181,1134,852,0,0,0,1,0,25,0,0,0
PkV-RF01_g429,0,0,0,0,0,0,0,0,0,0,0,25,25,7,0,0,0,49,87,82,0,0,0,0,0,66,154,81,0,0,0,179,211,98,0,0,86,116,58,0,0,1,121,101,92,0,0,0,69,188,119,146,53,0,0,0,80,82,84,0,0,0,89,113,78,0,0,0,0,0,0,0,0,0
PkV-RF01_g430,0,0,0,0,0,0,0,0,0,0,0,24,13,10,0,0,0,56,43,48,0,0,0,0,0,13,52,29,0,0,0,51,50,19,0,0,22,30,10,0,0,0,33,12,42,0,0,0,25,52,38,66,13,0,0,0,48,19,25,0,0,0,46,55,42,0,0,0,0,0,1,0,0,0
PkV-RF01_g431,0,0,0,0,0,0,0,0,0,0,0,271,320,119,0,0,0,349,585,635,0,0,0,0,0,282,652,326,0,0,0,600,663,309,0,0,328,378,190,0,0,4,276,288,338,0,0,0,197,338,256,239,146,0,0,0,234,181,286,0,0,0,661,705,533,0,0,0,0,0,0,0,0,0
PkV-RF01_g432,0,0,0,0,0,0,0,0,0,0,0,7,10,2,0,0,0,28,26,51,0,0,0,0,0,109,186,96,0,0,0,337,360,158,0,0,216,334,132,0,0,0,312,216,315,0,0,0,430,602,600,505,306,0,0,0,335,548,486,0,0,0,254,289,233,0,0,0,0,0,0,0,0,0
PkV-RF01_g433,0,0,1,0,0,0,5,9,0,0,0,76,86,33,0,0,0,58,104,84,0,0,0,0,0,57,111,79,0,0,0,134,150,60,0,0,69,113,53,0,0,2,131,102,185,0,0,0,140,212,219,182,107,0,0,0,132,143,176,0,0,0,197,291,200,0,0,0,0,0,0,0,0,0
PkV-RF01_g434,0,0,0,0,0,0,0,0,0,0,0,53,64,16,0,0,0,68,126,153,0,0,0,0,0,74,134,81,0,0,0,103,157,80,0,0,75,118,39,0,0,0,86,70,79,0,0,0,51,111,76,98,53,0,0,0,60,48,67,0,0,0,114,173,108,0,0,0,0,1,0,0,0,0
PkV-RF01_g435,0,0,0,0,0,0,0,0,0,0,0,28,30,14,0,0,0,51,71,76,0,0,0,0,0,34,61,45,0,0,0,78,109,38,0,0,32,74,23,0,0,0,23,8,42,0,0,0,33,47,72,39,22,0,0,0,35,26,35,0,0,0,70,89,61,0,0,0,0,0,0,0,0,0
PkV-RF01_g436,0,0,0,0,0,0,0,0,0,0,0,31,54,8,0,0,0,69,115,130,0,0,0,0,0,57,154,76,0,0,0,151,219,92,0,0,72,142,50,0,0,1,115,82,124,0,0,0,93,170,149,139,69,0,0,0,95,142,133,0,0,0,117,109,116,0,0,0,0,0,0,0,0,0
PkV-RF01_g437,0,0,0,0,0,0,2,0,0,0,0,361,512,161,0,0,0,2627,3932,4952,0,0,0,0,2,8959,15916,10737,0,0,0,29429,32270,11237,0,0,16712,29521,11581,0,0,30,24740,15818,27558,0,0,0,27915,39017,37269,28724,18841,0,1,0,15732,31786,26165,0,0,0,20259,24840,15487,0,0,0,7,11,2,0,0,0
PkV-RF01_g438,0,0,0,0,0,0,0,2,0,0,0,25,38,6,0,0,0,29,36,48,0,0,0,0,0,38,54,26,0,0,0,67,71,37,0,0,40,45,16,0,0,1,47,33,37,0,0,0,36,74,66,76,30,0,0,0,51,60,65,0,0,0,90,118,86,0,0,0,0,0,0,0,0,0
PkV-RF01_g439,0,0,0,0,0,0,0,0,0,0,0,8,11,4,0,0,0,7,22,18,0,0,0,0,0,17,23,10,0,0,0,21,38,8,0,0,18,18,15,0,0,0,26,12,34,0,0,0,21,45,41,73,12,0,0,0,47,15,23,0,0,0,33,36,27,0,0,0,0,0,0,0,0,0
PkV-RF01_g440,0,0,0,0,0,0,0,0,0,0,0,12,8,2,0,0,0,17,40,52,0,0,0,0,0,63,79,46,0,0,0,148,175,84,0,0,107,155,71,0,0,3,145,99,158,0,0,0,186,224,197,159,101,0,0,0,113,115,177,0,0,0,120,148,98,0,0,0,0,0,0,0,0,0
PkV-RF01_g441,0,0,0,0,0,0,1,1,0,0,0,40,47,14,0,0,0,47,74,87,0,0,0,0,0,69,174,78,0,0,0,258,260,119,0,0,141,213,99,0,0,2,203,121,217,0,0,0,263,421,419,365,179,0,0,0,204,283,340,0,0,0,234,247,176,0,0,0,0,0,0,0,0,0
PkV-RF01_g442,0,1,0,0,0,0,0,1,0,0,0,16,10,2,0,0,0,13,22,25,0,0,0,0,0,27,67,30,0,0,0,126,128,52,0,0,66,121,46,0,0,0,108,85,114,0,0,0,149,204,207,217,121,0,0,0,179,171,220,0,0,0,93,142,110,0,0,0,0,0,0,0,0,0
PkV-RF01_g443,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,17,11,0,0,0,0,0,68,92,68,0,0,0,261,283,79,0,0,128,293,94,0,0,0,233,156,254,0,0,0,385,508,525,357,282,0,0,0,318,582,420,0,0,0,278,343,217,0,0,0,3,0,7,0,0,0
PkV-RF01_g444,0,0,0,0,0,0,0,0,0,0,0,217,208,75,0,0,0,208,301,324,0,0,0,0,0,94,284,131,0,0,0,201,218,110,0,0,104,129,56,0,0,0,114,102,116,0,0,0,80,136,94,139,59,0,0,0,108,86,127,0,0,0,382,424,322,0,0,0,0,0,0,0,0,0
PkV-RF01_g445,0,0,0,0,0,0,0,0,0,0,0,50,55,16,0,0,0,193,330,363,0,0,0,0,0,580,1243,754,0,0,0,2114,2331,980,0,0,1353,2033,841,0,0,2,1887,1314,2024,0,0,0,2269,3757,3404,2892,1480,0,0,0,1610,2633,2660,0,0,0,1728,1868,1327,0,0,0,3,0,0,0,0,0
PkV-RF01_g446,0,0,0,0,0,0,0,0,0,0,0,95,137,47,0,0,0,114,160,156,0,0,0,0,0,50,157,90,0,0,0,208,218,70,0,0,68,126,40,0,0,0,89,59,114,0,0,0,62,103,92,97,50,0,0,0,75,65,93,0,0,0,218,265,199,0,0,0,0,0,0,0,0,0
PkV-RF01_g447,0,0,0,0,0,0,0,0,0,0,0,7,11,7,0,0,0,23,24,29,0,0,0,0,0,34,52,13,0,0,0,55,55,31,0,0,37,37,12,0,0,0,52,23,47,0,0,0,30,105,103,110,26,0,0,0,64,88,65,0,0,0,89,77,52,0,0,0,0,0,0,0,0,0
PkV-RF01_g448,0,0,0,0,0,0,0,0,0,0,0,181,207,55,0,0,0,231,394,409,0,0,0,0,0,224,408,248,0,0,0,441,501,214,0,0,218,366,159,0,0,0,214,125,246,0,0,0,168,245,251,227,147,0,0,0,162,223,203,0,0,0,345,447,254,0,0,0,0,0,0,0,0,0
PkV-RF01_g449,0,0,0,0,0,0,0,0,0,0,0,8,18,8,0,0,0,14,39,41,0,0,0,0,0,18,45,18,0,0,0,35,58,18,0,0,19,30,15,0,0,0,23,25,39,0,0,0,14,32,35,38,21,0,0,0,13,42,39,0,0,0,40,40,42,0,0,0,0,0,0,0,0,0
PkV-RF01_g450,0,0,0,0,0,0,0,0,0,0,0,55,71,27,0,0,0,74,123,124,0,0,0,0,1,45,173,62,0,0,0,136,199,57,0,0,86,158,36,0,0,0,83,66,117,0,0,0,92,102,101,166,65,0,0,0,105,57,78,0,0,0,115,165,89,0,0,0,0,0,0,0,0,0
