"","Sample_01-a01va","Sample_02-a01vb","Sample_03-a01vc","Sample_04-a01ca","Sample_05-a01cb","Sample_06-a01cc","Sample_07-a02vb","Sample_08-a02vc","Sample_09-a02ca","Sample_10-a02cb","Sample_11-a02cc","Sample_12-a04va","Sample_13-a04vb","Sample_14-a04vc","Sample_15-a04ca","Sample_16-a04cb","Sample_17-a04cc","Sample_18-a05va","Sample_19-a05vb","Sample_20-a05vc","Sample_21-a05ca","Sample_22-a05cb","Sample_23-a05cc","Sample_24-a06ca","Sample_25-a06cb","Sample_26-a07va","Sample_27-a07vb","Sample_28-a07vc","Sample_29-a07ca","Sample_30-a07cb","Sample_31-a07cc","Sample_32-a08va","Sample_33-a08vb","Sample_34-a08vc","Sample_35-a08ca","Sample_36-a08cc","Sample_37-a09va","Sample_38-a09vb","Sample_39-a09vc","Sample_40-a09ca","Sample_41-a09cb","Sample_42-a09cc","Sample_43-a10va","Sample_44-a10vb","Sample_45-a10vc","Sample_46-a10ca","Sample_47-a10cb","Sample_48-a10cc","Sample_49-a12va","Sample_50-a12vb","Sample_51-a13va","Sample_52-a13vb","Sample_53-a13vc","Sample_54-a13ca","Sample_55-a13cb","Sample_56-a13cc","Sample_57-a14va","Sample_58-a14vb","Sample_59-a14vc","Sample_60-a14ca","Sample_61-a14cb","Sample_62-a14cc","Sample_63-a17va","Sample_64-a17vb","Sample_65-a17vc","Sample_66-a17ca","Sample_67-a17cb","Sample_68-a17cc","Sample_69-arva","Sample_70-arvb","Sample_71-arvc","Sample_72-arca","Sample_73-arcb","Sample_74-arcc"
"gene_665",0,0,0,0,0,0,5.40308541392652,3.68403891018501,0,0,0,9.00689385516142,8.39879785452964,7.99827662948718,0,0,0,7.91597183234973,8.3138602398138,8.35357720938793,0,0,0,0,0,6.9644101830526,7.38134550176278,7.45894498206532,0,0,0,7.35504866465667,7.40277828879621,6.72885812112434,0,0,6.85132536571299,7.5912003768638,6.83061203600975,0,0,1.94419681522878,6.54193329005672,6.82860282378246,6.93845734644273,0,0,0,6.5297653406851,6.02495456287993,6.32343936027355,6.23443895864278,6.20846852462519,0,0,0,6.14141636366324,6.45804083263434,6.4294127066832,0,0,0,7.93235942338671,8.48154262275409,8.16583175394526,0,0,0,0,0,0,0,0,0
"gene_666",0,0,0,0,0,0,0,0,0,0,0,6.28898607328229,5.60329917000142,4.59809126894278,0,0,0,5.40671202377568,6.14173029880038,6.04111359908362,0,0,0,0,0,4.76536556283483,5.48001928550768,5.70924616726929,0,0,0,5.53683119136738,5.41669894176159,5.10705914625877,0,0,5.25569128391071,5.81020430126914,5.2035356677228,0,0,0,5.34557017125143,5.69279474775668,5.70316160279558,0,0,0,5.55489266007433,5.89090945477011,5.76005975737616,5.90045520564022,5.29068851284929,0,0,0,5.43503176391845,5.68598573917153,5.99992743702763,0,0,0,6.03866200396013,6.38887038249002,5.84425169972958,0,0,0,0,0,0,0,0,0
"gene_667",0,0,0,0,0,0,0,0,0,0,0,2.79766780222441,1.29598880772761,1.90428363627178,0,0,0,3.1814927023321,2.84252068845939,2.84744706502097,0,0,0,0,0,2.48952863261294,2.41580696293197,3.87950726797528,0,0,0,3.1847256718283,3.68873411259142,3.44931105214303,0,0,3.06746028378119,3.452986145469,3.12492037570724,0,0,0,3.3399457889648,2.89631499830148,3.33350788189329,0,0,0,6.45621112266925,6.07580539911586,8.04207997893063,8.28574392011766,7.1929975877682,0,0,0,9.23653217963279,8.78439781006778,8.67411707609142,0,0,0,8.59900336709163,8.64620685218294,8.6164279125984,0,0,0,0,0,0,0,0,0
"gene_668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831340885312042,0.647124606127755,0,0,0,0,0,0.281623375903409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455505470884422,0.524302963180541,2.23453781696859,0,0,0,0,2.35346080335723,1.2478700686908,1.65052120384057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_669",0,0,0,0,0,0,0,0,0,0,0,3.44007315231097,3.07486362400655,4.0081135107719,0,0,0,3.63999515190129,3.96408439919159,3.91204073419508,0,0,0,0,0,2.9843763652489,4.46469143261505,4.17254731496144,0,0,0,4.22086612201377,4.4017831896334,3.96160759635246,0,0,4.50210224655774,5.02722828562943,3.76629604202159,0,0,0,4.14213477013407,4.81929521781734,4.88260736897547,0,0,0,4.87943217590282,4.44248703912324,4.42867468053989,4.77386039196951,4.31382401590479,0,0,0,4.75472737426715,4.77534140124514,4.56822667005808,0,0,0,4.30171151109329,5.06036552382387,4.53555233321677,0,0,0,0,0,0,0,0,0
"gene_670",0,0,0,0,0,0,0,1.60211294381718,0,0,0,6.21824937407422,5.66809771013531,4.88284093498868,0,0,0,5.10229870598303,5.42502735737851,5.43861526930855,0,0,0,0,0,3.88825944160637,4.82586677881805,4.70801795458509,0,0,0,5.0139248206196,5.05313566492513,4.65563923043316,0,0,5.20241185837424,5.73435904596239,4.16678254619848,0,0,1.96390881250305,4.95387153717106,4.76754805936257,5.13264380358495,0,0,0,5.21197992641123,5.14677250020634,5.36795208707856,5.65171587391244,4.82286459928561,0,0,0,4.74266517750878,5.32018254318477,5.21773847024246,0,0,0,5.43972965003026,6.18291930873942,5.96866696482179,0,0,0,0,0,0,0,0,0
"gene_671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706623020217287,1.87015645910376,0.50963010947618,0,0,0,0,0,1.56368356438939,0.63854405250423,0.979158477236063,0,0,0,0,0.281260265171103,1.37430385811454,1.58583582205382,0,1.37255856466975,0,0.611572475247428,0,0,0,0,0,0.413894999122564,0,0,0,0.423652887796605,0.457839020785829,0,2.58911156636509,0.715547495222879,0,0,0,2.75236901113304,0.348551102135453,0,0,0,0,0,0.384787793036454,0.85829460983986,0,0,0,0.274184744379503,0,0.584598865621157,0,0,0
"gene_672",0,0,0,0,0,0,0,0,0,0,0,4.55602664352232,4.84725621424041,4.98035701843722,0,0,0,4.47762055377454,4.86442273875267,4.594862949258,0,0,0,0,0,2.96716071977201,3.56679972407709,3.95842159447106,0,0,0,3.30402145581624,3.70449475388739,3.12517039998872,0,0,3.01596155262024,3.47844428357602,2.27047159959261,0,0,0,2.66932362107695,3.33069691343626,3.51802492434372,0,0,0,2.14426612812166,2.33910771705539,2.98914257887484,3.86558985157352,1.96803703695936,0,0,0,2.95496717567301,1.59919560268218,2.15466198590241,0,0,0,3.72268726090544,3.9962110064369,3.55735087747069,0,0,0,0,0,0,0,0,0
"gene_673",0,0,0,0,0,0,0,0,0,0,0,7.40143600660058,6.85198189316168,6.04420747412676,0,0,0,6.99535836191918,7.03742209289924,7.27534340966734,0,0,0,0,0,6.08470752651916,6.03702472718649,6.3237085870908,0,0,0,6.12120407198124,6.08579844285096,5.73710044207668,0,0,5.67247907617239,6.47573763108924,5.30894837800045,0,0,0,4.85746821418383,5.36828629331354,5.74000489060047,0,0,0,5.08117826667354,4.33573193313029,4.89487266166166,4.62673913773619,4.44326795572762,0,0,0,4.49274381032149,4.64016946504424,4.82795778430601,0,0,0,6.02974121974969,6.51285879691649,6.22311349874317,0,0,0,0,0,0,0,0,0
"gene_674",0,0,0,0,0,0,0,0,0,0,0,4.86498931868724,4.51499922968706,3.01129465778047,0,0,0,4.43456460043801,4.68094315953747,4.01917422412328,0,0,0,0,0,3.53304080721953,3.97153808058838,3.70833599500955,0,0,0,4.14542030537022,3.90296495636822,3.03299393524635,0,0,3.21682782714585,4.07809089647737,3.43946380214154,0,0,0,3.38084705546119,4.44504776209588,3.55069783247651,0,0,0,2.94261084902704,2.88982525996333,2.69780791366014,3.83596069512852,2.86723405220651,0,0,0,3.39458836667386,2.52617185310142,3.14567692324029,0,0,0,3.65596334893059,4.45088863044657,3.706804381701,0,0,0,0,0,0,0,0,0
"gene_675",0,0,0,0,0,0,0,0,0,0,0,4.33366737526604,4.50282683911141,3.24410326296414,0,0,0,3.59803643120699,4.43291325001657,4.58956423306626,0,0,0,0,0,3.3121074219132,3.75477211745134,3.48478463539014,0,0,0,3.44222345862136,3.3191555696889,3.17691428766545,0,0,3.65785583592641,3.12694568563062,3.39435825108487,0,0,0,2.88617104750992,2.33683959251514,2.69527805536453,0,0,0,2.03266433837274,2.28159425049557,2.09143135759675,3.97517163593049,3.09396375753182,0,0,0,3.38475319413073,1.81927971498713,3.01617094508979,0,0,0,3.83485041672834,4.03785780408552,3.64001539271507,0,0,0,0,0,0,0,0,0
"gene_676",0,0,0,0,0,0,0,0,0,0,0,4.73001519985244,4.4282481432727,2.8884862431761,0,0,0,4.01249342753523,3.98469121906386,3.92257599384102,0,0,0,0,0,3.44981843678456,3.4129899130483,3.74344963486914,0,0,0,3.21424260475992,3.20298625485363,2.81631469335599,0,0,3.34236655982114,2.99033022844811,2.55988102332864,0,0,0,2.70679135427549,2.09467712423939,3.04169404445539,0,0,0,2.17375613389362,2.1733765969188,2.30666749484127,4.21056363371734,2.45089966057536,0,0,0,3.21106410022732,2.68050011282134,3.00888412000821,0,0,0,3.21398960708843,3.87298805630125,3.44141829591842,0,0,0,0,0,0,0,0,0
"gene_677",0,0,0,0,0,0,0,0,0,0,0,6.56467024988495,5.7749275689306,4.93714391587781,0,0,0,6.12177925196413,6.4950232869132,6.39809709400706,0,0,0,0,0,5.10690394215076,5.61322478750643,5.89416387401953,0,0,0,5.45651892468783,5.71580088186007,5.17922734098938,0,0,5.04693574382619,5.56062784867595,5.0187224763521,0,0,2.7919712358156,4.55692353931407,5.57921070161779,5.42659727087884,0,0,0,4.68089960662809,4.0691403528475,4.4620716647342,4.22766173688618,3.97531703768208,0,0,0,4.26772196408757,4.18274261647116,4.40798863950257,0,0,0,5.21895460041962,5.89194247317564,5.66300219065576,0,0,0,0,0,0,0,0,0
"gene_678",0,0,0,0,0,0,0,0,0,0,0,5.48357399859928,4.07697817915125,5.00188670296939,0,0,0,5.10889789399769,5.0179185240268,4.86296437743062,0,0,0,0,0,3.59781299817461,4.39044554191086,4.45939456993764,0,0,0,4.09120888794429,4.7000549109025,4.5741686337951,0,0,3.97691498254357,4.18229015294787,4.26532862314006,0,0,0,3.730114752922,3.62082460740076,4.12423974705359,0,0,0,3.72423697213582,3.85505845278966,3.87903893365984,4.4900236087894,3.48374637368977,0,0,0,3.98331664352933,3.36747185498675,3.30137670452496,0,0,0,4.35128551082771,4.45371029435359,4.66822744731249,0,0,0,0,0,1.61451656524583,0,0,0
"gene_679",0,0,0,0,0,0,0,0,0,0,0,4.94807112051761,4.32822177543225,3.31081682223926,0,0,0,4.56093586295099,4.66065448894415,4.66318507492793,0,0,0,0,0,4.95731300363741,5.42670508860596,5.19867265826842,0,0,0,5.18564020727443,5.63042296404498,5.12462288541698,0,0,5.61706642701633,6.14908333456629,5.58102874062519,0,0,1.9799208629553,5.93289017041004,6.04821673646539,6.0273054165804,0,0,0,6.23744135843296,6.10856544834524,6.08589850725868,6.75575868546762,5.56535796939009,0,0,0,5.92259678616232,6.07394536127245,5.83986414157251,0,0,0,5.76361860019693,5.95993529712807,5.88038771088649,0,0,0,0,0,0,0,0,0
"gene_680",0,0,0,0,0,0,0,0,0,0,0,6.58180998940058,5.86240812897707,5.49697706388852,0,0,0,5.67117612511584,5.81383527695372,5.58622239141888,0,0,0,0,0,4.2283264254728,4.80532924395699,4.5149356040023,0,0,0,4.75506948719282,4.84446103137573,4.4123344371469,0,0,4.12084732903651,4.87577936548167,3.44871928340615,0,0,3.27998199142549,3.74469386017889,4.36661699796633,4.5733464410323,0,0,0,3.72916618861866,3.71449864597547,3.65795183883993,3.87101956100324,3.43210997293447,0,0,0,3.22839834194309,3.50083616272622,3.83150593520325,0,0,0,5.40673405399198,5.69535775540307,5.50717154234479,0,0,0,0,0,0,0,0,0
"gene_681",0,0,0,0,0,0,0,0,0,0,0,6.87652977071483,6.14354646054175,5.27386440866252,0,0,0,5.45893970056044,5.88637782585433,6.02957120102326,0,0,0,0,0,3.71218694698701,5.41741886666887,4.87139195648897,0,0,0,4.3516611886932,5.02188430965674,4.30162245579241,0,0,4.24564710365844,4.74435527408961,4.12209460440691,0,0,0,4.14738380564001,4.30918346634213,4.17007005464796,0,0,0,3.57802882857418,3.47244863304253,3.66675299776602,3.85546096896036,3.5820538465492,0,0,0,3.98204497153202,3.95707912184814,3.86065019817774,0,0,0,5.60752448435583,5.75698092843505,5.85366627305659,0,0,0,0,0,0,0,0,0
"gene_682",0,0,0,0,0,0,0,2.86246609979333,0,0,0,8.16514440604899,7.5503318288137,6.88284171559262,0,0,0,7.7681979808616,8.08761325239131,7.8773342748574,0,0,0,0,1.61085507678039,6.81147725932598,7.33045898907676,7.60209592762587,0,0,0,7.19018900630856,7.48381086713114,7.23908685988723,0,0,7.03553421907932,7.4367985122524,6.87094845426327,0,0,0,6.93548200135328,7.14809593798584,7.00001798956273,0,0,0,6.52145337903248,6.27145808998342,5.90215753961459,6.08727236297632,5.6685639906016,0,0,0,6.14655283986927,6.22440307749217,6.29886179928899,0,0,0,7.3818631793986,7.58197200104148,7.56734901287382,0,0,0,0,0,0,0,0,0
"gene_683",0,0,0,0,0,0,0,0,0,0,0,4.47856532533572,5.01294105012328,4.17252370789355,0,0,0,4.4639763666816,4.48343739406545,4.84467997355372,0,0,0,0,0,4.11093713765884,4.30908995895601,4.35477254073171,0,0,0,4.88621162288574,4.61589815784828,4.55281884892485,0,0,4.62205335282236,5.0627661751996,4.58576593193812,0,0,0,4.56899011935166,4.60419104357644,5.26946802481101,0,0,0,5.10046686701329,4.87347107038773,4.95925584338405,5.07105378514556,4.44768670368653,0,0,0,4.39306714419459,4.57073670286818,4.97566874505887,0,0,0,4.92540019002044,5.03759899858817,4.8777640131608,0,0,0,0.551692017327322,0,0,0,0,0
"gene_684",0,0,0,0,0,0,0,0,0,0,0,6.89462597581032,6.68130281916729,6.19940247201276,0,0,0,6.45120633236848,6.81982630884568,7.0532339060253,0,0,0,0,0,7.59531598647378,7.71771158948773,8.04652559362706,0,0,0,8.5995036480435,8.37381550790784,7.99305409137091,0,0,8.48507553060834,9.14306366740416,8.39655329590499,0,0,0,8.66487056782266,8.97629223682464,8.97160300417485,0,0,0,9.51052829254933,9.16624356617475,9.44091959324544,9.44546081265042,8.96014410484895,0,0,0,9.03335428731376,9.55188085574003,9.32775179968434,0,0,0,8.45813003616944,9.08476118924046,9.04333927404925,0,0,0,0,0,0.613346974309215,0,0,0
"gene_685",0,0,0,0,0,0,0,1.59129869964842,0,0,0,7.79309010416343,7.47412622927908,6.63128120124041,0,0,0,6.67908745890207,6.88849678647565,6.79197689424666,0,0,0,0,0,5.37532633254226,6.07359859130156,5.94810571733443,0,0,0,5.66823945122925,6.06925815370739,5.68341307070478,0,0,5.31853893830579,5.81571018069085,5.4346546518324,0,0,0,5.72554768037414,5.75035179423387,5.91780097642122,0,0,0,5.76758638382746,5.70575263027478,5.68416755783556,5.76103022074271,5.15382272879224,0,0,0,5.19579059940653,5.58613501664282,5.65581407659384,0,0,0,6.8427522142,7.28195305996734,7.25179050582966,0,0,0,0,0,0,0,0,0
"gene_686",0,0,0,0,0,0,0,0,0,0,0,6.20893023258047,5.31487106625734,4.96954477783716,0,0,0,5.19353752897259,5.52623064530213,5.24518974420857,0,0,0,0,0,3.86332436778275,4.86606208787391,4.14078064596179,0,0,0,3.99243141157831,4.45484323947009,4.17510502756054,0,0,4.24855584057584,4.05721222748793,3.85780451587131,0,0,0,3.26415808016502,4.55671738758038,4.24992795663788,0,0,0,3.6002520894001,3.74442270348679,3.36375719791888,4.90476934128145,2.98595299382592,0,0,0,3.9026343106086,3.98378742027297,3.66091315247638,0,0,0,4.98092857009986,5.22697088689983,5.42296287259716,0,0,0,0,0,0,0,0,0
"gene_687",0,0,0,0,0,0,0,0,0,0,0,4.44377493949674,3.58319332564663,2.69927246246937,0,0,0,5.26351082206149,5.18183730070423,5.51488464316381,0,0,0,0,0,5.8972410228879,6.56589964848225,6.8745685088206,0,0,0,7.06001845009487,7.2503194748056,6.60871111220206,0,0,7.19215855498409,7.57641848952287,6.89538814068314,0,0,1.94326975128361,7.33945921169041,7.72423536890598,7.6369344131394,0,0,0,7.58833271476587,7.33963670265785,7.5387215795223,7.45886980864378,6.97287700817473,0,0,0,6.76351361666693,7.38826579453139,7.27879089421879,0,0,0,6.89839542200293,7.28145538902907,7.15972353421436,0,0,0,0,0,0,0,0,0
"gene_688",0,0,0,0,0,0,0,0,0,0,0,5.06502780743398,4.01677528756273,4.11983568294311,0,0,0,5.59762830765954,6.02999224487808,6.12043233036023,0,0,0,0,1.6830422742363,6.26833797355876,6.65198407924831,7.02477467990561,0,0,1.41308574377588,7.37516022043031,7.34592320970227,6.87550149951967,0,0,7.12643809120758,7.73689156101997,7.19144834146798,0,0,3.62818453585824,7.42007713478696,7.53419371256398,7.59084659324636,0,0,0,7.81451149377087,7.49324169284853,7.56924557462585,7.48739514057855,7.28187085538749,0,0,0,6.6976466002421,7.50814933947504,7.23399099095212,0,0,0,6.76923803148934,7.42515004416454,7.24904015585725,0,0,0,0,0,0,0,0,0
"gene_689",0,0,0,0,0,0,0,0,0,0,0,5.17009805516488,4.57529059798266,3.4644676632805,0,0,0,4.17987232139129,4.9594076026788,4.81527585639912,0,0,0,0,0,5.30182952305217,5.4137961010415,5.55497670605757,0,0,0,5.53371837911396,5.87868550376322,5.40269641530272,0,0,5.89931613088647,6.30315189856483,5.49900833868251,0,0,0,5.70021544427696,6.06024758903614,6.27665117765318,0,0,0,6.19098182097118,6.04452556036412,6.18998203205173,6.63564007091715,5.52950280437399,0,0,0,5.96419510268629,5.81555619754579,5.88609421361183,0,0,0,5.68690530911644,5.84425527892569,5.76770943900148,0,0,0,0,0,0,0,0,0
"gene_690",0,0,0,0,0,0,0,0,0,0,0,3.60424755658691,3.31363771949249,1.8384284950029,0,0,0,3.28999031584131,2.85800212265431,3.21534222965945,0,0,0,0,0,2.33859562749407,2.88298409616356,3.09798727347434,0,0,0,2.83419073524674,3.17484548469965,3.10059368742406,0,0,2.61916881117804,3.38107652319648,2.67871797131063,0,0,0,2.71219391479009,2.62323839441103,3.14991447861382,0,0,0,2.95011387217321,3.32136607446822,3.4983495671431,4.48581192283369,2.86230574541034,0,0,0,4.25851780911418,4.02143998081023,3.71766698224757,0,0,0,3.85332860273757,4.0119430430817,3.54295863876094,0,0,0,0,0,0,0,0,0
"gene_691",0,0,0,0,0,0,0,0,0,0,0,4.66953373829098,4.38844485686922,3.5508942856558,0,0,0,4.44086022790754,4.75768803242319,4.59010146394575,0,0,0,0,0,3.49031984444089,4.07257758404134,2.80808593993748,0,0,0,3.64707359099341,3.91457603725257,3.83474946260084,0,0,3.16570762574758,3.94249237830569,3.40501922810527,0,0,0,3.64511411982877,4.31629933021581,3.19747749757177,0,0,0,2.85376068248968,3.05463197934436,2.3423858867645,3.68339359342648,2.48241214056174,0,0,0,2.94329789111799,2.64732301218661,2.20939329676274,0,0,0,3.77680661768654,4.1262671852857,4.05149320041943,0,0,0,0,0,0,0,0,0
"gene_692",0,0,0,0,0,0,0,0,0,0,0,3.03957819905099,3.82963320974416,3.4140420544482,0,0,0,4.21229372580271,4.05634767506951,3.79964475297512,0,0,0,0,0,2.17008485207835,3.90961381833127,3.03358027222362,0,0,0,3.61404024010703,3.08648396757147,3.16451511403116,0,0,3.33136948028091,4.06826729857683,2.86037618294657,0,0,0,2.67510568646709,3.33158801951019,3.04307300328051,0,0,0,2.82430629900326,2.30576533109403,1.73810967101562,3.51472388751463,2.52307346929826,0,0,0,2.50242151126007,2.85454187992552,3.12606316059628,0,0,0,2.81649701690514,3.77648414564729,3.2978504037775,0,0,0,0,0,0,0,0,0
"gene_693",0,0,0,0,0,0,0,0,0,0,0,3.03015175382197,2.42990533575456,1.2501175996912,0,0,0,2.04221529968681,3.36713331537425,3.21598127301286,0,0,0,0,0,2.39411257031013,3.70177287878058,3.97533400826047,0,0,0,3.81180428601021,4.19341802088351,3.77552975332816,0,0,3.87655429191991,3.69091391913991,3.74959359060942,0,0,0,4.11285646963756,4.492117746346,4.0924404542335,0,0,0,4.23760562146607,4.66837783915132,4.07292498933479,5.15660687374126,3.50792582274769,0,0,0,3.84962454316404,3.71278932484397,4.03273311972537,0,0,0,3.05524951079311,3.45050772846274,3.94090681642919,0,0,0,0,0,0,0,0,0
"gene_694",0,0,0,0,0,0,0,0,0,0,0,1.65539184204128,0,1.15477453488771,0,0,0,3.14725286165742,3.06959806539261,2.59100035835328,0,0,0,0,0,3.320002698689,3.23269006461596,3.4411483827507,0,0,0,3.94493709031935,4.07672549917373,4.22428924576869,0,0,4.35995411371215,4.16503617763069,3.79999410314659,0,0,0,4.05125648790497,4.03861210673606,4.53146215643848,0,0,0,4.84434190379171,4.74267205583489,4.89562992716806,5.50817695634611,3.78996885169473,0,0,0,4.92252773479186,4.81634696031149,4.48493413535411,0,0,0,4.3088380103483,4.2080279592421,4.34638138210224,0,0,0,0,0,0,0,0,0
"gene_695",0,0,0,0,0,0,0,0,1.44507822569847,0,0,3.41673779805459,3.36271775550769,1.78839136075696,0,0,0,2.72606736945667,3.84894409319755,3.86116706216095,0,0,0,0,0,2.90149491959756,4.35927744609722,3.55127883884554,0,0,0,3.79938497248813,4.29955530511559,4.30765338656971,0,0,4.82564673582467,4.50388674824964,4.22665281719964,0,0,0,4.54233104155947,4.74864187510049,4.45748204555773,0,0,0,4.45152583486302,4.87415299584301,4.75864778569935,5.79876539534432,4.09120944065302,0,0,0,5.46362056817004,4.59188650358144,4.79704916324588,0,0,0,4.34327216895589,4.20843782977264,4.26529718878429,0,0,0,0,0,0,0,0,0
"gene_696",0,0,0,0,0,0,0,0,0,0,0,4.27307654698892,2.87316502328272,2.65193532522895,0,0,0,1.48555478904544,3.78974586207541,3.10870454432815,0,0,0,0,0,1.52457216162029,3.09840388350221,2.06677546051383,0,0,0,2.50908333430901,2.58859031453871,2.49419773707418,0,0,3.42601209142539,2.88677351586226,2.00009577080298,0,0,0,1.9414140527212,2.53386104795786,2.84717314484282,0,0,0,2.29529051514971,3.42595655845102,3.30169032582996,5.30175026405041,1.49522014361271,0,0,0,4.6157156800199,2.69821041296412,2.62306340580983,0,0,0,3.73101520425657,3.92985496212325,4.17034634050885,0,0,0,0,0,0,0,0,0
"gene_697",1.63836385603712,0,0,0,0,0,0,0,0,0,0,2.90180410491314,1.5833071706358,2.23174679109579,0,0,0,3.74428636727774,3.54462704379665,4.26310567882417,0,0,0,0,0,4.99922718721901,5.36274412720859,5.56895919853968,0,0,0,6.16916810382437,6.06776878882736,5.59443991767488,0,0,6.19635824314114,6.77754304128185,5.52740388158754,0,0,0,6.10632270340771,6.03699523852484,6.51706820591146,0,0,0,6.7775962792052,6.70930913216928,6.91406389672262,6.67498805324293,6.24464950785692,0,0,0,6.29371569383913,7.0855680816997,6.76023737251404,0,0,0,5.9636421976005,6.5276823585101,6.39429103453945,0,0,0,0,0,0,0,0,0
"gene_698",0,0,0,0,0,0,0,0,0,0,0,0,1.31378267848699,0,0,0,0,0.703924877424809,1.63822726009093,2.25835102521883,0,0,0,0,0,0.475218718804259,2.01652775568073,0,0,0,0,0.957461863365207,0.516012449695139,1.37303629512975,0,0,1.36946245169043,0,2.05612912092078,0,0,1.98101422845531,0.682114291374185,1.59698757560986,1.40883731941035,0,0,0,1.01374958034866,1.99924580538845,2.8081480396818,3.52818747754253,0.968765747202547,0,0,0,2.75416886121188,2.49373627835446,2.1066633182569,0,0,0,2.45334388983485,1.78092855642987,1.77718085875651,0,0,0,0,0,0,0,0,0
"gene_699",0,0,0,0,0,0,0,0,0,0,0,5.73907377764076,5.04209201860516,4.14477026649984,0,0,1.1316565485575,4.35732956055384,4.98349756190733,4.9862306532402,0,0,0,0,0,3.94811219913465,4.1158746721538,3.95599472754899,0,0,0,3.34815202698439,4.09802363662722,3.69221891368349,0,0,3.27955825366275,3.54260140587675,3.52719127503081,0,0,0,3.37428642839414,4.18693109211322,3.65381857921922,0,0,0,3.08300600649678,2.9179905795861,2.85165360355887,3.94663327089412,1.95289132310771,0,0,0,3.95451468994322,2.74895735038045,3.51010628285063,0,0,0,4.04764921149875,3.87825054858155,3.84313627519988,0,0,0,0.505779510677921,0,0,0,0,0
"gene_700",0,0,0,0,0,0,0,0,0,0,0,5.76937966194445,4.8496658654734,4.36972122373178,0,0,0,5.83129627285452,6.39707988764663,5.93657088042057,0,0,0,0,0,6.0367982965851,6.61283916847867,6.54816056990225,0,0,0,6.71899762754645,6.64791057473463,6.50485436923743,0,0,7.03276125783854,7.14550226473896,6.70890009519156,0,0,0,6.97021431583193,7.44093628715437,7.2810256372837,0,0,0,7.17211818949841,7.51462129183152,7.42499867161156,8.19481546858359,6.45658678084702,0,0,0,7.27729707273137,7.26971753725075,7.31944661621905,0,0,0,6.79197446461578,7.15896529922329,6.95703249191473,0,0,0,0,0,0,0,0,0
"gene_701",0,0,0,0,0,0,0,0,0,0,0,4.23909428771656,2.21521748305965,2.70244799816693,0,0,0,3.18391121106238,3.50179338280689,2.36111123380632,0,0,0,0,0,1.3461074418324,2.68524868643667,3.57306832061271,0,0,0,3.60089265076126,2.75378782743638,3.0254098858548,0,0,3.3717721718852,3.76324922697264,2.94755816351015,0,0,0,3.30174055596396,3.31582152430933,3.47140772496831,0,0,0,3.42242389811293,3.99792688073986,3.29389710227895,3.56964349214756,2.91979013788122,0,0,0,3.24316976698423,3.952000459185,2.85887874840041,0,0,0,3.13834844492415,3.79635028800657,2.95554997973788,0,0,0,0,0,0,0,0,0
"gene_702",0,0,0,0,0,0,0,0,0,0,0,2.45907908076392,0.758605956864128,2.29004090219905,0,0,0,1.7475243346783,2.54677942333387,2.87658273374161,0,0,0,0,0,2.34489879616061,2.67584238515502,2.4537407084386,0,0,0,3.1944203739252,3.18089434675726,2.26610113436951,0,0,2.71009277118855,2.38086225229501,2.15552565707836,0,0,0,2.12280969082054,3.7808120415368,2.69817504335634,0,0,0,3.27700760253777,3.60856891404296,3.97538408484055,4.69204959631003,3.48614208877365,0,0,0,4.90263580106278,4.02660555039763,4.84443593218941,0,0,0,4.14957656842737,4.21020316072319,3.80711002178807,0,0,0,0,0,0,0,0,0
"gene_703",0,0,0,0,0,0,0,0,0,0,0,2.99243012091147,2.18568299515348,1.87618515428438,0,0,0,2.55107908735612,3.52062429965285,2.73488776969926,0,0,0,0,0,1.8672191095106,2.38042911139326,2.48634795664907,0,0,0,2.82438092487472,3.02362668252586,1.560083283006,0,0,2.13935609864927,3.20814922407042,2.32880192590007,0,0,0,2.05399212490835,2.86408521214842,2.04693651052889,0,0,0,1.85553698816794,2.37489092878332,1.59864640732224,4.27506503430379,1.90509890944404,0,0,0,3.67007330659063,2.45034516916251,3.29363785120254,0,0,0,3.77152820150812,3.10754930622304,3.66260348598303,0,0,0,0,0,0,0,0,0
"gene_704",0,0,0,0,0,0,0,0,0,0,0,3.7211374745127,2.79666413735247,3.60070413326194,0,0,0,3.29277817474905,3.53285511869819,3.359155866879,0,0,0,0,0,3.87498163358256,4.02281464873624,3.91079514027318,0,0,0,4.27606220885277,4.13515606386448,4.11321497667631,0,0,4.67746451917994,4.84901552008486,4.46362482260413,0,0,0,4.27976527670492,4.74684978828587,4.84947763803585,0,0,0,4.57183246959704,4.38341281995939,4.38948579411644,5.77817861206032,3.75017061322285,0,0,0,4.51483253379252,3.89823607410993,4.46089427506688,0,0,0,4.2197800008466,4.26842972192546,3.6701642450334,0,0,0,0,0,0,0,0,0
